variable,Estimate,Std. Error,z value,Pr(>|z|),name,model,AIC,residual_deviance,residual_df,null_deviance,null_df,df,AIC_weight,delta_AIC
I(Julian^2),-2.948149363466107e-4,0.002207829720383304,-0.13353155527566118,0.8937730102190736,RS.glm.56,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,1388.6011933968607,426.3755066347008,630,451.37039097356643,637,9,0.01635811438485823,4.101534549209418
Julian,0.13691656742037017,1.0633948762049175,0.128754210203648,0.8975521388148513,RS.glm.56,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,1388.6011933968607,426.3755066347008,630,451.37039097356643,637,9,0.01635811438485823,4.101534549209418
originHatchery,-8.407023010258268,7.897376051263701,-1.0645337078652872,0.28708699277272404,RS.glm.56,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,1388.6011933968607,426.3755066347008,630,451.37039097356643,637,9,0.01635811438485823,4.101534549209418
Julian:originHatchery,0.03235465197528197,0.03263550442740053,0.991394266549692,0.3214930987820917,RS.glm.56,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,1388.6011933968607,426.3755066347008,630,451.37039097356643,637,9,0.01635811438485823,4.101534549209418
(Intercept),-20.958394068664518,18.894959603864226,-1.1092055504780385,0.2673415187060159,RS.glm.89,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian + origin,1388.8292812990862,425.54995300629827,632,445.96257349965293,637,7,0.014595016221823682,4.329622451434943
I(`Length Mm`^2),-6.841385989523443e-5,1.0278012724921053e-4,-0.6656331503594234,0.5056456119547281,RS.glm.89,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian + origin,1388.8292812990862,425.54995300629827,632,445.96257349965293,637,7,0.014595016221823682,4.329622451434943
`Length Mm`,0.06828865938175123,0.08865027588509065,0.7703152494445438,0.441112912719734,RS.glm.89,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian + origin,1388.8292812990862,425.54995300629827,632,445.96257349965293,637,7,0.014595016221823682,4.329622451434943
SEXM,0.48391740306231434,0.18865547718364323,2.56508536241041,0.010315042460638092,RS.glm.89,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian + origin,1388.8292812990862,425.54995300629827,632,445.96257349965293,637,7,0.014595016221823682,4.329622451434943
Julian,0.01697756610244052,0.015419377881365591,1.1010538967955386,0.2708732006172034,RS.glm.89,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian + origin,1388.8292812990862,425.54995300629827,632,445.96257349965293,637,7,0.014595016221823682,4.329622451434943
originHatchery,-0.6808497394763727,0.20099461811526365,-3.387402836258672,7.055770436910008e-4,RS.glm.89,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian + origin,1388.8292812990862,425.54995300629827,632,445.96257349965293,637,7,0.014595016221823682,4.329622451434943
(Intercept),-4.551029611503672,5.7445572237921745,-0.7922333148070523,0.4282246465810021,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,1388.83600060052,425.94644138200067,631,448.51101404338556,637,8,0.014546064341764644,4.336341752868748
`Length Mm`,0.010131418163914677,0.003941402736091868,2.5705107654034287,0.01015486705192133,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,1388.83600060052,425.94644138200067,631,448.51101404338556,637,8,0.014546064341764644,4.336341752868748
SEXM,0.45331248785905237,0.1870402893978339,2.4236087813939307,0.015367150112216607,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,1388.83600060052,425.94644138200067,631,448.51101404338556,637,8,0.014546064341764644,4.336341752868748
IntertidalUpstream,-0.2842919104675931,0.23175503101543066,-1.2266914302657121,0.2199385898877866,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,1388.83600060052,425.94644138200067,631,448.51101404338556,637,8,0.014546064341764644,4.336341752868748
Julian,5.002469871337919e-5,0.024190609456017812,0.002067938751370926,0.9983500247735796,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,1388.83600060052,425.94644138200067,631,448.51101404338556,637,8,0.014546064341764644,4.336341752868748
originHatchery,-6.571281701131882,7.480780458520428,-0.878421942412085,0.3797147809455622,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,1388.83600060052,425.94644138200067,631,448.51101404338556,637,8,0.014546064341764644,4.336341752868748
Julian:originHatchery,0.024624263338895006,0.030930904441829943,0.7961055062325937,0.42597071401668246,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,1388.83600060052,425.94644138200067,631,448.51101404338556,637,8,0.014546064341764644,4.336341752868748
(Intercept),-11.334013476551185,20.611639092813252,-0.5498841419410969,0.5823988417271306,RS.glm.85,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian + origin,1388.8868935790895,426.7048992595518,630,451.41745461280914,637,9,0.014180587839324183,4.387234731438184
I(`Length Mm`^2),-3.323033895803585e-5,1.07042771738617e-4,-0.31043982156197847,0.7562265156683632,RS.glm.85,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian + origin,1388.8868935790895,426.7048992595518,630,451.41745461280914,637,9,0.014180587839324183,4.387234731438184
`Length Mm`,0.035250100572478855,0.09388758194950894,0.3754500844577692,0.7073257625160239,RS.glm.85,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian + origin,1388.8868935790895,426.7048992595518,630,451.41745461280914,637,9,0.014180587839324183,4.387234731438184
SEXM,-2.020687899105756,3.5717534620575693,-0.5657411466304577,0.5715697596899494,RS.glm.85,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian + origin,1388.8868935790895,426.7048992595518,630,451.41745461280914,637,9,0.014180587839324183,4.387234731438184
Distance,-0.001900547038485363,9.628872889909664e-4,-1.9738001116174184,0.048404476159568416,RS.glm.85,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian + origin,1388.8868935790895,426.7048992595518,630,451.41745461280914,637,9,0.014180587839324183,4.387234731438184
Julian,0.01163660425955699,0.015634651164569534,0.7442829479897372,0.4567053151586229,RS.glm.85,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian + origin,1388.8868935790895,426.7048992595518,630,451.41745461280914,637,9,0.014180587839324183,4.387234731438184
originHatchery,-0.5947891861751119,0.20177714902742655,-2.9477529494396078,0.003200927593963837,RS.glm.85,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian + origin,1388.8868935790895,426.7048992595518,630,451.41745461280914,637,9,0.014180587839324183,4.387234731438184
`Length Mm`:SEXM,0.005630562696074873,0.008145177762189485,0.6912756063117934,0.4893923584774185,RS.glm.85,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian + origin,1388.8868935790895,426.7048992595518,630,451.41745461280914,637,9,0.014180587839324183,4.387234731438184
(Intercept),30.556676826773288,121.8097692899714,0.25085571547247826,0.801925663713662,RS.glm.55,n ~ `Length Mm` * SEX + Distance + I(Julian^2) + Julian + origin,1388.9006739573056,426.6323090582599,630,451.32442504202965,637,9,0.014083216745295404,4.401015109654281
`Length Mm`,0.006137739415759379,0.006172110950187656,0.9944311541536317,0.32001300715921766,RS.glm.55,n ~ `Length Mm` * SEX + Distance + I(Julian^2) + Julian + origin,1388.9006739573056,426.6323090582599,630,451.32442504202965,637,9,0.014083216745295404,4.401015109654281
SEXM,-2.4608777371829027,3.3932921871433823,-0.7252183429728679,0.46831809147692494,RS.glm.55,n ~ `Length Mm` * SEX + Distance + I(Julian^2) + Julian + origin,1388.9006739573056,426.6323090582599,630,451.32442504202965,637,9,0.014083216745295404,4.401015109654281
Distance,-0.0019068344205073304,9.642765902634988e-4,-1.9774766283460927,0.047987779784304574,RS.glm.55,n ~ `Length Mm` * SEX + Distance + I(Julian^2) + Julian + origin,1388.9006739573056,426.6323090582599,630,451.32442504202965,637,9,0.014083216745295404,4.401015109654281
I(Julian^2),6.060461321961858e-4,0.002077141998431936,0.29176923515758607,0.7704630690252019,RS.glm.55,n ~ `Length Mm` * SEX + Distance + I(Julian^2) + Julian + origin,1388.9006739573056,426.6323090582599,630,451.32442504202965,637,9,0.014083216745295404,4.401015109654281
Julian,-0.2819345190105463,1.006281413020953,-0.2801746264637363,0.779343532543898,RS.glm.55,n ~ `Length Mm` * SEX + Distance + I(Julian^2) + Julian + origin,1388.9006739573056,426.6323090582599,630,451.32442504202965,637,9,0.014083216745295404,4.401015109654281
originHatchery,-0.5869197673133534,0.2023393184728292,-2.9006708717968075,0.0037236475933356554,RS.glm.55,n ~ `Length Mm` * SEX + Distance + I(Julian^2) + Julian + origin,1388.9006739573056,426.6323090582599,630,451.32442504202965,637,9,0.014083216745295404,4.401015109654281
`Length Mm`:SEXM,0.006599882138623314,0.007759821341398475,0.8505198571277781,0.3950361252569963,RS.glm.55,n ~ `Length Mm` * SEX + Distance + I(Julian^2) + Julian + origin,1388.9006739573056,426.6323090582599,630,451.32442504202965,637,9,0.014083216745295404,4.401015109654281
(Intercept),-21.919216743807223,18.911585328819005,-1.1590364510798017,0.24644132734762766,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,1388.9162256178734,425.9478844966235,631,448.4267499997593,637,8,0.013974132701173005,4.416566770222062
I(`Length Mm`^2),-7.679898714479675e-5,1.0295173803474417e-4,-0.7459707685447585,0.45568507335522046,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,1388.9162256178734,425.9478844966235,631,448.4267499997593,637,8,0.013974132701173005,4.416566770222062
`Length Mm`,0.07587154175454182,0.08882431739245493,0.8541753427647126,0.3930078430465218,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,1388.9162256178734,425.9478844966235,631,448.4267499997593,637,8,0.013974132701173005,4.416566770222062
SEXM,0.4834614167982765,0.18851424937939543,2.564588185720027,0.010329832594725629,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,1388.9162256178734,425.9478844966235,631,448.4267499997593,637,8,0.013974132701173005,4.416566770222062
IntertidalUpstream,-0.32463647009639096,0.23067646733380545,-1.4073237458878656,0.15933141113077512,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,1388.9162256178734,425.9478844966235,631,448.4267499997593,637,8,0.013974132701173005,4.416566770222062
Julian,0.014013010208146808,0.015507577194282482,0.9036234372777,0.36619510922185144,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,1388.9162256178734,425.9478844966235,631,448.4267499997593,637,8,0.013974132701173005,4.416566770222062
originHatchery,-0.6277316006818261,0.20204070710425168,-3.10695606681836,0.0018902448809859811,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,1388.9162256178734,425.9478844966235,631,448.4267499997593,637,8,0.013974132701173005,4.416566770222062
(Intercept),-6.298893717823505,3.767779221998562,-1.6717788773415314,0.09456793349418154,RS.glm.120,n ~ `Length Mm` + Distance + Julian + origin,1388.9871084879674,425.65299744134546,633,443.7839143036877,637,6,0.013487543035243129,4.487449640316072
`Length Mm`,0.009045044307470785,0.003930813633614647,2.3010615995938886,0.021388149477482212,RS.glm.120,n ~ `Length Mm` + Distance + Julian + origin,1388.9871084879674,425.65299744134546,633,443.7839143036877,637,6,0.013487543035243129,4.487449640316072
Distance,-0.0021230098227493894,9.674134263418305e-4,-2.1945217679863323,0.02819792078713732,RS.glm.120,n ~ `Length Mm` + Distance + Julian + origin,1388.9871084879674,425.65299744134546,633,443.7839143036877,637,6,0.013487543035243129,4.487449640316072
Julian,0.012890974869973235,0.015514606457988174,0.8308928044601427,0.4060341889167429,RS.glm.120,n ~ `Length Mm` + Distance + Julian + origin,1388.9871084879674,425.65299744134546,633,443.7839143036877,637,6,0.013487543035243129,4.487449640316072
originHatchery,-0.566597144314508,0.2031546799658064,-2.7889938071319533,0.005287207602814339,RS.glm.120,n ~ `Length Mm` + Distance + Julian + origin,1388.9871084879674,425.65299744134546,633,443.7839143036877,637,6,0.013487543035243129,4.487449640316072
(Intercept),25.682895808772894,122.9014861529572,0.20897140150778334,0.8344705640186674,RS.glm.60,n ~ `Length Mm` + SEX + I(Julian^2) + Julian + origin,1389.1720081282265,425.4789267804696,632,445.5229458234483,637,7,0.012296524988478231,4.67234928057519
`Length Mm`,0.009475705123853173,0.003934866848332699,2.4081386967053957,0.016034088274100244,RS.glm.60,n ~ `Length Mm` + SEX + I(Julian^2) + Julian + origin,1389.1720081282265,425.4789267804696,632,445.5229458234483,637,7,0.012296524988478231,4.67234928057519
SEXM,0.4533008652773165,0.1876352321594657,2.4158622027448944,0.015698000880116247,RS.glm.60,n ~ `Length Mm` + SEX + I(Julian^2) + Julian + origin,1389.1720081282265,425.4789267804696,632,445.5229458234483,637,7,0.012296524988478231,4.67234928057519
I(Julian^2),5.851043128110437e-4,0.002095612609066346,0.279204424653526,0.7800879482305827,RS.glm.60,n ~ `Length Mm` + SEX + I(Julian^2) + Julian + origin,1389.1720081282265,425.4789267804696,632,445.5229458234483,637,7,0.012296524988478231,4.67234928057519
Julian,-0.2653723480015422,1.0152082069474582,-0.26139696880452473,0.793786394346883,RS.glm.60,n ~ `Length Mm` + SEX + I(Julian^2) + Julian + origin,1389.1720081282265,425.4789267804696,632,445.5229458234483,637,7,0.012296524988478231,4.67234928057519
originHatchery,-0.6690584706238295,0.20181518304698165,-3.3152038440441607,9.157631924451514e-4,RS.glm.60,n ~ `Length Mm` + SEX + I(Julian^2) + Julian + origin,1389.1720081282265,425.4789267804696,632,445.5229458234483,637,7,0.012296524988478231,4.67234928057519
(Intercept),13.270127233751506,123.05223312180189,0.1078414173972464,0.914121488118731,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,1389.2585079050166,426.4159852255144,630,450.706529481672,637,9,0.011776038281697532,4.758849057365296
I(`Length Mm`^2),-5.730456574267011e-5,1.0259536674938648e-4,-0.5585492557636653,0.5764693798435925,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,1389.2585079050166,426.4159852255144,630,450.706529481672,637,9,0.011776038281697532,4.758849057365296
`Length Mm`,0.059626571914409884,0.08852087138345126,0.6735877198510827,0.500573462577784,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,1389.2585079050166,426.4159852255144,630,450.706529481672,637,9,0.011776038281697532,4.758849057365296
SEXM,0.4481603047333974,0.1894472071087227,2.3656210697062465,0.01799985694035376,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,1389.2585079050166,426.4159852255144,630,450.706529481672,637,9,0.011776038281697532,4.758849057365296
Distance,-0.0018965888555818049,9.651145313363521e-4,-1.965143818688214,0.049397594236537334,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,1389.2585079050166,426.4159852255144,630,450.706529481672,637,9,0.011776038281697532,4.758849057365296
I(Julian^2),5.302803243947363e-4,0.0020825600266191104,0.2546290707671025,0.7990096038667348,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,1389.2585079050166,426.4159852255144,630,450.706529481672,637,9,0.011776038281697532,4.758849057365296
Julian,-0.24347598455449093,1.00904903494721,-0.24129252010753743,0.8093284077424596,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,1389.2585079050166,426.4159852255144,630,450.706529481672,637,9,0.011776038281697532,4.758849057365296
originHatchery,-0.596697857840136,0.202539775456995,-2.946077413652668,0.0032183184276632793,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,1389.2585079050166,426.4159852255144,630,450.706529481672,637,9,0.011776038281697532,4.758849057365296
(Intercept),-2.7923935761451033,123.62160466330619,-0.022588232726394562,0.9819787303583198,RS.glm.76,n ~ `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian + origin,1389.4311528100707,425.9109150764456,631,447.8369302556562,637,8,0.010802141054592705,4.931493962419381
`Length Mm`,0.009783051035544669,0.003933769607203499,2.486940520774271,0.012884693899793132,RS.glm.76,n ~ `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian + origin,1389.4311528100707,425.9109150764456,631,447.8369302556562,637,8,0.010802141054592705,4.931493962419381
SEXM,0.4517043154875613,0.18755117648728312,2.408432322034456,0.016021196445343746,RS.glm.76,n ~ `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian + origin,1389.4311528100707,425.9109150764456,631,447.8369302556562,637,8,0.010802141054592705,4.931493962419381
IntertidalUpstream,-0.31341220981756934,0.2319553769585232,-1.3511745833493298,0.17663951434939643,RS.glm.76,n ~ `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian + origin,1389.4311528100707,425.9109150764456,631,447.8369302556562,637,8,0.010802141054592705,4.931493962419381
I(Julian^2),9.094015785414151e-5,0.0021083941213492228,0.0431324281040711,0.9655959694559335,RS.glm.76,n ~ `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian + origin,1389.4311528100707,425.9109150764456,631,447.8369302556562,637,8,0.010802141054592705,4.931493962419381
