variable,Estimate,Std. Error,z value,Pr(>|z|),name,model,AIC,residual_deviance,residual_df,null_deviance,null_df,df,AIC_weight,delta_AIC
`Length Mm`,0.009229244747576151,0.00214742406900853,4.297821227195852,1.724851874047142e-5,RS.glm.58,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian,2281.383498161832,722.1501363564707,720,964.0300575610491,725,7,1.0123371868464655e-10,42.4159691543382
SEXM,-0.12281598730806277,0.10941788115605165,-1.122448963647018,0.2616715958390111,RS.glm.58,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian,2281.383498161832,722.1501363564707,720,964.0300575610491,725,7,1.0123371868464655e-10,42.4159691543382
Distance,-0.002324728499285643,1.8682154446547208e-4,-12.443578206876959,1.51559158359974e-35,RS.glm.58,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian,2281.383498161832,722.1501363564707,720,964.0300575610491,725,7,1.0123371868464655e-10,42.4159691543382
I(Julian^2),0.0034615170112049488,0.0019049558017690891,1.8171114563342188,0.06920004892253172,RS.glm.58,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian,2281.383498161832,722.1501363564707,720,964.0300575610491,725,7,1.0123371868464655e-10,42.4159691543382
Julian,-1.7239185133518604,0.9174175307066529,-1.879099162214602,0.06023095452514252,RS.glm.58,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian,2281.383498161832,722.1501363564707,720,964.0300575610491,725,7,1.0123371868464655e-10,42.4159691543382
(Intercept),10.411483180214463,3.027887091233331,3.4385308522100857,5.848798861456665e-4,RS.glm.128,n ~ `Length Mm` + SEX + Intertidal + Julian + origin,2281.9595994922447,714.0655702559038,720,951.3375490459234,725,7,7.589730865906028e-11,42.99207048475091
`Length Mm`,0.012713170946832289,0.0021509540518863655,5.9104800196373155,3.411122280065644e-9,RS.glm.128,n ~ `Length Mm` + SEX + Intertidal + Julian + origin,2281.9595994922447,714.0655702559038,720,951.3375490459234,725,7,7.589730865906028e-11,42.99207048475091
SEXM,-0.03909316057241545,0.11144479171613192,-0.3507849938110353,0.7257496559319743,RS.glm.128,n ~ `Length Mm` + SEX + Intertidal + Julian + origin,2281.9595994922447,714.0655702559038,720,951.3375490459234,725,7,7.589730865906028e-11,42.99207048475091
IntertidalUpstream,-0.9651567283199918,0.10863015375973703,-8.884795748836728,6.403831190562849e-19,RS.glm.128,n ~ `Length Mm` + SEX + Intertidal + Julian + origin,2281.9595994922447,714.0655702559038,720,951.3375490459234,725,7,7.589730865906028e-11,42.99207048475091
Julian,-0.06013036745686442,0.012570160030626968,-4.783580106407386,1.722002182636033e-6,RS.glm.128,n ~ `Length Mm` + SEX + Intertidal + Julian + origin,2281.9595994922447,714.0655702559038,720,951.3375490459234,725,7,7.589730865906028e-11,42.99207048475091
originHatchery,-0.8804959137338901,0.11126922857035151,-7.913202284647677,2.508512664733597e-15,RS.glm.128,n ~ `Length Mm` + SEX + Intertidal + Julian + origin,2281.9595994922447,714.0655702559038,720,951.3375490459234,725,7,7.589730865906028e-11,42.99207048475091
(Intercept),12.059313105413368,9.367046605400551,1.287418928657897,0.1979483102469742,RS.glm.108,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + Julian + origin,2282.03100793973,714.1590422396437,720,951.3696281161139,725,7,7.32352601474821e-11,43.063478932236194
I(`Length Mm`^2),1.150645137496932e-5,5.0515758746751395e-5,0.22777944270131914,0.8198177089748998,RS.glm.108,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + Julian + origin,2282.03100793973,714.1590422396437,720,951.3696281161139,725,7,7.32352601474821e-11,43.063478932236194
`Length Mm`,0.0028413362439855864,0.04327390317543377,0.06565934744704492,0.9476490385730755,RS.glm.108,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + Julian + origin,2282.03100793973,714.1590422396437,720,951.3696281161139,725,7,7.32352601474821e-11,43.063478932236194
IntertidalUpstream,-0.9631987579101947,0.10849693264509291,-8.877658883324736,6.828226366530309e-19,RS.glm.108,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + Julian + origin,2282.03100793973,714.1590422396437,720,951.3696281161139,725,7,7.32352601474821e-11,43.063478932236194
Julian,-0.05829020749587177,0.011833105485163465,-4.9260278773781705,8.391803029726598e-7,RS.glm.108,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + Julian + origin,2282.03100793973,714.1590422396437,720,951.3696281161139,725,7,7.32352601474821e-11,43.063478932236194
originHatchery,-0.8849032679509773,0.1100083322607486,-8.043965850273272,8.697676792311187e-16,RS.glm.108,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + Julian + origin,2282.03100793973,714.1590422396437,720,951.3696281161139,725,7,7.32352601474821e-11,43.063478932236194
(Intercept),9.89225540907406,2.7396223391656758,3.6108098797612547,3.0524236149315995e-4,RS.glm.122,n ~ `Length Mm` + Distance + Julian,2282.2322805277086,719.8282425059514,722,953.5068285452926,725,5,6.622385245290583e-11,43.26475152021476
`Length Mm`,0.00979774711078147,0.002125413537707559,4.609807426628693,4.030421302040795e-6,RS.glm.122,n ~ `Length Mm` + Distance + Julian,2282.2322805277086,719.8282425059514,722,953.5068285452926,725,5,6.622385245290583e-11,43.26475152021476
Distance,-0.002347461421555528,1.877219784047599e-4,-12.504989780653224,7.010883996143254e-36,RS.glm.122,n ~ `Length Mm` + Distance + Julian,2282.2322805277086,719.8282425059514,722,953.5068285452926,725,5,6.622385245290583e-11,43.26475152021476
Julian,-0.05223781962347239,0.01159513831370778,-4.50514846914045,6.632655275077244e-6,RS.glm.122,n ~ `Length Mm` + Distance + Julian,2282.2322805277086,719.8282425059514,722,953.5068285452926,725,5,6.622385245290583e-11,43.26475152021476
(Intercept),11.942129762226564,3.2824984850727885,3.6381219417262733,2.7463339545529957e-4,RS.glm.126,n ~ `Length Mm` * SEX + Intertidal + Julian + origin,2282.3269082328397,714.0107386786002,719,953.6349416731381,725,8,6.316351590244667e-11,43.35937922534595
`Length Mm`,0.009196962745502328,0.003597087750846505,2.556780201800193,0.01056459478886068,RS.glm.126,n ~ `Length Mm` * SEX + Intertidal + Julian + origin,2282.3269082328397,714.0107386786002,719,953.6349416731381,725,8,6.316351590244667e-11,43.35937922534595
SEXM,-2.3560639842134754,1.8298112568485942,-1.2875994589033317,0.1978854278029972,RS.glm.126,n ~ `Length Mm` * SEX + Intertidal + Julian + origin,2282.3269082328397,714.0107386786002,719,953.6349416731381,725,8,6.316351590244667e-11,43.35937922534595
IntertidalUpstream,-0.9688590727203252,0.10843713388842306,-8.934753603108302,4.0808660071997867e-19,RS.glm.126,n ~ `Length Mm` * SEX + Intertidal + Julian + origin,2282.3269082328397,714.0107386786002,719,953.6349416731381,725,8,6.316351590244667e-11,43.35937922534595
Julian,-0.060268542811624644,0.012542947338468523,-4.804974555444746,1.54771186696956e-6,RS.glm.126,n ~ `Length Mm` * SEX + Intertidal + Julian + origin,2282.3269082328397,714.0107386786002,719,953.6349416731381,725,8,6.316351590244667e-11,43.35937922534595
originHatchery,-0.8533933818763318,0.11254724253538133,-7.5825347885182675,3.3886817999371896e-14,RS.glm.126,n ~ `Length Mm` * SEX + Intertidal + Julian + origin,2282.3269082328397,714.0107386786002,719,953.6349416731381,725,8,6.316351590244667e-11,43.35937922534595
`Length Mm`:SEXM,0.005406808119575012,0.004261825248507271,1.2686602111310825,0.20456227934142018,RS.glm.126,n ~ `Length Mm` * SEX + Intertidal + Julian + origin,2282.3269082328397,714.0107386786002,719,953.6349416731381,725,8,6.316351590244667e-11,43.35937922534595
(Intercept),214.3717615928206,111.36249337974802,1.9249906776225745,0.054230524527507915,RS.glm.12,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + I(Julian^2) + Julian,2282.5855148742567,722.4480295681044,720,962.6955701576607,725,7,5.5502248515776775e-11,43.617985866762865
I(`Length Mm`^2),8.974679679473884e-6,5.093394340223329e-5,0.1762023334537332,0.8601349876391235,RS.glm.12,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + I(Julian^2) + Julian,2282.5855148742567,722.4480295681044,720,962.6955701576607,725,7,5.5502248515776775e-11,43.617985866762865
`Length Mm`,0.0013333984349321233,0.043545583822055686,0.03062074997962851,0.9755719938172707,RS.glm.12,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + I(Julian^2) + Julian,2282.5855148742567,722.4480295681044,720,962.6955701576607,725,7,5.5502248515776775e-11,43.617985866762865
Distance,-0.002319301812467267,1.865959541075656e-4,-12.429539662635323,1.8067175606394153e-35,RS.glm.12,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + I(Julian^2) + Julian,2282.5855148742567,722.4480295681044,720,962.6955701576607,725,7,5.5502248515776775e-11,43.617985866762865
I(Julian^2),0.0034957799789466963,0.0019077132061935218,1.8324452373645088,0.06688511355238992,RS.glm.12,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + I(Julian^2) + Julian,2282.5855148742567,722.4480295681044,720,962.6955701576607,725,7,5.5502248515776775e-11,43.617985866762865
Julian,-1.735401510983778,0.9188606076067267,-1.888645020384345,0.05893941019438972,RS.glm.12,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + I(Julian^2) + Julian,2282.5855148742567,722.4480295681044,720,962.6955701576607,725,7,5.5502248515776775e-11,43.617985866762865
(Intercept),11.063484947234972,2.91457390896203,3.7959184748123342,1.470978358346102e-4,RS.glm.118,n ~ `Length Mm` + SEX + Distance + Julian,2282.9287368658192,719.4308107073703,721,954.8289417888935,725,6,4.674991969355092e-11,43.96120785832545
`Length Mm`,0.010020246189792185,0.0021323540626017774,4.699147465954153,2.6124976807651427e-6,RS.glm.118,n ~ `Length Mm` + SEX + Distance + Julian,2282.9287368658192,719.4308107073703,721,954.8289417888935,725,6,4.674991969355092e-11,43.96120785832545
SEXM,-0.12733284141784915,0.1097754334781253,-1.1599393177820836,0.24607351329893973,RS.glm.118,n ~ `Length Mm` + SEX + Distance + Julian,2282.9287368658192,719.4308107073703,721,954.8289417888935,725,6,4.674991969355092e-11,43.96120785832545
Distance,-0.0023533950444622983,1.880608139454399e-4,-12.514010734554537,6.258271193329974e-36,RS.glm.118,n ~ `Length Mm` + SEX + Distance + Julian,2282.9287368658192,719.4308107073703,721,954.8289417888935,725,6,4.674991969355092e-11,43.96120785832545
Julian,-0.05722484840207554,0.012244184289962726,-4.673635012908626,2.959150197698749e-6,RS.glm.118,n ~ `Length Mm` + SEX + Distance + Julian,2282.9287368658192,719.4308107073703,721,954.8289417888935,725,6,4.674991969355092e-11,43.96120785832545
(Intercept),216.29443867258294,111.21381002685322,1.944852340013865,0.05179275258107753,RS.glm.5,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian,2283.188851311535,721.720215108812,719,963.6825786684801,725,8,4.104854189672376e-11,44.22132230404122
I(`Length Mm`^2),2.3622998907610794e-5,5.26360970602519e-5,0.44879845252526673,0.6535770551565452,RS.glm.5,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian,2283.188851311535,721.720215108812,719,963.6825786684801,725,8,4.104854189672376e-11,44.22132230404122
`Length Mm`,-0.010943801463309285,0.04498563656037691,-0.24327323786162722,0.8077937348210152,RS.glm.5,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian,2283.188851311535,721.720215108812,719,963.6825786684801,725,8,4.104854189672376e-11,44.22132230404122
SEXM,-0.13444894732694732,0.11323507157388299,-1.1873436865293348,0.2350920827645168,RS.glm.5,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian,2283.188851311535,721.720215108812,719,963.6825786684801,725,8,4.104854189672376e-11,44.22132230404122
Distance,-0.0023265117482829108,1.8700949728233456e-4,-12.440607466959271,1.5730302340824208e-35,RS.glm.5,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian,2283.188851311535,721.720215108812,719,963.6825786684801,725,8,4.104854189672376e-11,44.22132230404122
I(Julian^2),0.0034623714567829705,0.001906007755220342,1.8165568567598545,0.06928499459174195,RS.glm.5,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian,2283.188851311535,721.720215108812,719,963.6825786684801,725,8,4.104854189672376e-11,44.22132230404122
Julian,-1.7244107514137748,0.917920512412433,-1.8786057486413112,0.060298345635257364,RS.glm.5,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian,2283.188851311535,721.720215108812,719,963.6825786684801,725,8,4.104854189672376e-11,44.22132230404122
(Intercept),9.705218685734938,3.7321370084768124,2.6004454455159203,0.009310282107062303,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,2283.8016619358546,713.7701819215902,719,951.1377330318024,725,8,3.021534787083383e-11,44.83413292836076
`Length Mm`,0.012849217056002117,0.0021617340699150354,5.943939744867482,2.7825191778459697e-9,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,2283.8016619358546,713.7701819215902,719,951.1377330318024,725,8,3.021534787083383e-11,44.83413292836076
SEXM,-0.03812586951529931,0.11184162962851084,-0.3408915771518784,0.7331852059123971,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,2283.8016619358546,713.7701819215902,719,951.1377330318024,725,8,3.021534787083383e-11,44.83413292836076
IntertidalUpstream,-0.9647960158378424,0.10872313283448054,-8.873879832975767,7.064078155407111e-19,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,2283.8016619358546,713.7701819215902,719,951.1377330318024,725,8,3.021534787083383e-11,44.83413292836076
Julian,-0.05744398684689264,0.015261869406983831,-3.7638892926580985,1.6729096792892013e-4,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,2283.8016619358546,713.7701819215902,719,951.1377330318024,725,8,3.021534787083383e-11,44.83413292836076
originHatchery,1.4420995569229857,5.906816902227727,0.2441415707974806,0.8071211776126153,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,2283.8016619358546,713.7701819215902,719,951.1377330318024,725,8,3.021534787083383e-11,44.83413292836076
Julian:originHatchery,-0.009584704011075178,0.024379401925884305,-0.3931476268455472,0.6942104492232878,RS.glm.127,n ~ `Length Mm` + SEX + Intertidal + Julian * origin,2283.8016619358546,713.7701819215902,719,951.1377330318024,725,8,3.021534787083383e-11,44.83413292836076
(Intercept),13.433137483648618,10.030308092752795,1.3392547227292522,0.18048776311020032,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,2283.864264514982,713.753747824725,719,951.02285804037,725,8,2.9284217334425256e-11,44.8967355074883
I(`Length Mm`^2),1.65646861978804e-5,5.238328116429679e-5,0.31622085958927104,0.7518348758316858,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,2283.864264514982,713.753747824725,719,951.02285804037,725,8,2.9284217334425256e-11,44.8967355074883
`Length Mm`,-0.0014245883715690254,0.044858661524851136,-0.03175726433076523,0.974665627555127,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,2283.864264514982,713.753747824725,719,951.02285804037,725,8,2.9284217334425256e-11,44.8967355074883
SEXM,-0.047371486629852945,0.11558500841810472,-0.40984109685311826,0.6819225168621355,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,2283.864264514982,713.753747824725,719,951.02285804037,725,8,2.9284217334425256e-11,44.8967355074883
IntertidalUpstream,-0.9656357931667104,0.10870472725614708,-8.88310763975635,6.50179957596636e-19,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,2283.864264514982,713.753747824725,719,951.02285804037,725,8,2.9284217334425256e-11,44.8967355074883
Julian,-0.06018117766048981,0.012576726968964716,-4.7851223779443925,1.7088318163934015e-6,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,2283.864264514982,713.753747824725,719,951.02285804037,725,8,2.9284217334425256e-11,44.8967355074883
originHatchery,-0.8798841988286485,0.11136413481062896,-7.900965605532361,2.767510192187043e-15,RS.glm.106,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian + origin,2283.864264514982,713.753747824725,719,951.02285804037,725,8,2.9284217334425256e-11,44.8967355074883
(Intercept),11.204283567229334,3.940533975306037,2.8433414449520553,0.004464321567307555,RS.glm.125,n ~ `Length Mm` * SEX + Intertidal + Julian * origin,2284.149808991876,713.6904330800592,718,953.4261559383815,725,9,2.5387996280039856e-11,45.18227998438215
`Length Mm`,0.009314342909507356,0.0036048611615437658,2.5838284727499827,0.0097710375205707,RS.glm.125,n ~ `Length Mm` * SEX + Intertidal + Julian * origin,2284.149808991876,713.6904330800592,718,953.4261559383815,725,9,2.5387996280039856e-11,45.18227998438215
SEXM,-2.3695016306873136,1.8307962173253012,-1.2942465186808356,0.19558028319530704,RS.glm.125,n ~ `Length Mm` * SEX + Intertidal + Julian * origin,2284.149808991876,713.6904330800592,718,953.4261559383815,725,9,2.5387996280039856e-11,45.18227998438215
IntertidalUpstream,-0.9685135586170144,0.10852682960779479,-8.924185495117902,4.489908626850763e-19,RS.glm.125,n ~ `Length Mm` * SEX + Intertidal + Julian * origin,2284.149808991876,713.6904330800592,718,953.4261559383815,725,9,2.5387996280039856e-11,45.18227998438215
Julian,-0.05741879130690457,0.01523649645504448,-3.7685035714292723,1.6422913596826944e-4,RS.glm.125,n ~ `Length Mm` * SEX + Intertidal + Julian * origin,2284.149808991876,713.6904330800592,718,953.4261559383815,725,9,2.5387996280039856e-11,45.18227998438215
originHatchery,1.6036037066527153,5.90711805754975,0.2714697236502979,0.7860297827041628,RS.glm.125,n ~ `Length Mm` * SEX + Intertidal + Julian * origin,2284.149808991876,713.6904330800592,718,953.4261559383815,725,9,2.5387996280039856e-11,45.18227998438215
`Length Mm`:SEXM,0.005441076207835661,0.004264041676519271,1.2760372952726864,0.20194233562944858,RS.glm.125,n ~ `Length Mm` * SEX + Intertidal + Julian * origin,2284.149808991876,713.6904330800592,718,953.4261559383815,725,9,2.5387996280039856e-11,45.18227998438215
Julian:originHatchery,-0.010138568869874845,0.02438082576964815,-0.4158418982878101,0.6775256976007092,RS.glm.125,n ~ `Length Mm` * SEX + Intertidal + Julian * origin,2284.149808991876,713.6904330800592,718,953.4261559383815,725,9,2.5387996280039856e-11,45.18227998438215
